Date,COST,PYPL,EBAY,DIS,ATVI,AMZN
29/08/18,216.1998456,92.62,32.93533056,110.2255251,73.03657413,99.66495915
28/08/18,216.2655913,90.61,32.75618047,110.3529534,72.14933234,96.40880154
27/08/18,216.0495699,89.97,32.60531723,110.1078989,72.23708153,96.15241903
24/08/18,217.2235992,90.1,32.55817247,109.7158117,72.23708153,95.04059683
23/08/18,215.5611737,87.38,32.43559609,109.7844269,69.39010788,94.91639596
22/08/18,215.2794066,86.95,32.71846466,109.7256139,69.64360553,95.01615569
21/08/18,214.6501269,86.22,32.55817247,110.166712,67.9178715,93.94473618
20/08/18,213.532451,85.75,32.0772959,109.7746248,67.20612809,93.61004229
17/08/18,211.9639479,85.45,32.06786695,110.2549316,67.4206261,93.88488035
16/08/18,209.6252815,85.32,31.84157209,110.2549316,67.94712123,94.09936377
15/08/18,208.1976618,85.19,31.92643266,110.6176123,67.57662466,93.90483229
14/08/18,208.5076056,87.73,32.43559609,110.5195905,69.50710679,95.75188371
13/08/18,206.2159004,87.01,31.94529057,109.9020531,68.75636374,94.58220086
10/08/18,206.920318,87.01,32.14329857,110.4509753,68.84411293,94.0883902
09/08/18,204.9761254,87.17,32.19987228,111.901698,68.73686392,94.69792215
08/08/18,210.9308021,86.74,31.90757476,111.7252588,68.25911834,94.09936377
07/08/18,210.2545612,86.3,31.85100104,114.2542215,68.47361636,92.9002518
06/08/18,209.1838465,85.77,32.04900904,113.6464863,68.80511329,92.16552138
03/08/18,208.5357823,85.19,31.73785361,111.8330828,69.53635652,90.94545988
02/08/18,207.6810889,85.53,31.32297971,110.5195905,72.2078318,91.49613359
01/08/18,203.9335874,83.46,31.20040333,110.7352385,71.25234064,89.64259779
31/07/18,205.4175604,82.14,31.53984562,111.3135672,71.58383758,88.65846804
30/07/18,205.7932498,82.39,31.74728257,110.4019643,70.93059362,88.7472542
27/07/18,206.3004305,85.46,31.8792879,110.3921622,73.47532007,90.64518309
26/07/18,208.244623,89.14,32.46388295,111.2645563,75.70804941,90.18279673
25/07/18,207.2866151,91.37,31.95471952,108.9806481,77.46303317,92.95661605
24/07/18,205.2954614,91.41,31.60584828,108.5101434,76.44904255,91.24224507
23/07/18,205.5396595,89.24,31.86043,108.8924285,77.75553046,89.88351754
20/07/18,205.398776,87.47,32.24701704,109.2747135,77.65803137,90.46711197
19/07/18,204.318669,87.38,32.16215647,109.9118553,78.5940227,90.43069966
18/07/18,201.9048647,88.22,35.78287417,108.5003412,79.23751675,91.92460163
17/07/18,201.9330414,88.58,35.65086884,108.1180562,78.92551964,91.9749803
16/07/18,201.7921579,87.77,35.57543722,108.0200344,78.22352613,90.90555598
13/07/18,203.3794456,87.99,35.46228979,107.8239907,79.46176467,90.43369246
12/07/18,201.0126025,89.13,35.40571608,106.1086091,79.33501585,89.61516386
11/07/18,198.1291865,86.25,34.8682658,105.9027633,76.64404075,87.53916386
10/07/18,198.8336041,86.17,34.92483951,103.9325249,74.28456258,86.94409707
09/07/18,198.1197942,86.23,35.74515836,103.9227227,74.91830672,86.74208361
06/07/18,196.8800193,85.94,35.25485284,102.7072523,75.25955356,85.32599423
05/07/18,196.429192,84.59,34.91541056,102.434974,74.28456258,84.7823037
03/07/18,194.5319607,83.27,34.54768142,101.1708249,73.98231538,84.49449688
02/07/18,195.3490851,83.89,34.57596827,102.4252498,75.34730275,85.48311581
29/06/18,196.2789163,83.27,34.18938123,101.9195901,74.41131141,84.78579529
28/06/18,196.025326,82.48,34.0762338,101.8806933,74.10906421,84.86809707
27/06/18,197.2651009,80.67,34.22709704,101.0930311,71.58383758,82.82601538
26/06/18,197.3214543,82.32,34.95312637,101.3847578,73.38757088,84.35134166
25/06/18,198.8805652,82.19,34.99084218,101.5695181,72.83182603,82.95769822
22/06/18,198.27007,85.12,35.91487951,103.4073964,74.07981448,85.57738876
21/06/18,197.1993553,85.97,35.83944789,102.9698063,74.14806385,86.3031408
20/06/18,195.3396928,85.95,37.01806693,104.1950585,74.91830672,87.29375493
19/06/18,194.9170423,84.52,36.94263531,103.174015,75.30830311,86.53059298
18/06/18,193.6772673,85.85,36.64090884,104.1075405,75.92254743,85.98241326
15/06/18,194.7198054,85.31,36.66919569,105.8481766,75.47405158,85.59235272
14/06/18,192.6535138,85.61,36.77291417,105.7509343,75.76654887,85.98590485
13/06/18,191.7048981,85.27,37.0840696,103.3782237,74.75255825,85.03818741
12/06/18,192.4281001,85.02,38.14011226,101.4528274,74.04081484,84.73342143
11/06/18,192.0711952,83.89,38.17782807,101.4722759,73.12432332,84.25307833
08/06/18,191.3761699,84.34,37.98924902,101.1124796,72.43207973,83.99719462
07/06/18,190.258494,83.27,38.14011226,99.64412177,72.10058279,84.2620567
06/06/18,185.6469068,85.21,37.66866464,99.09956523,72.91957521,84.58378184
05/06/18,185.8159671,85.05,37.75352521,97.18389313,70.95009344,84.61370975
04/06/18,186.5485614,84.57,36.83891684,97.47561985,70.96959326,83.06344354
01/06/18,185.1491184,83.25,36.15060332,96.61988815,71.20359109,81.87979433
31/05/18,186.1916564,82.07,35.56600827,96.72685461,69.13661022,81.28522633
30/05/18,187.5065693,81.6,35.68858465,97.22279003,68.92211221,81.04929457
29/05/18,184.7828213,80.73,35.38685817,96.94078754,68.87336266,80.44973859
25/05/18,186.3043633,80.96,35.77344522,99.38156772,69.67285526,80.31406535
24/05/18,186.8021517,81.55,35.63201094,99.29404971,69.02936121,79.96091591
23/05/18,186.0977341,81.08,35.86773474,100.0525392,69.94585273,79.90056127
22/05/18,186.8772896,80.62,35.61315303,101.1999976,69.56560625,78.88001922
21/05/18,187.4877848,81.25,36.10345855,101.1902734,69.66310535,79.08253148
18/05/18,186.8678973,80.79,36.13174541,101.0638584,70.18960048,78.52936377
17/05/18,187.4690003,79.19,36.20717703,101.4625516,69.86785346,78.89797597
16/05/18,186.6330915,77.82,36.16003227,102.1432473,68.57111545,79.17331283
15/05/18,183.5993997,77.79,35.90545055,100.0817118,68.4151169,78.61665353
14/05/18,183.9750891,78.81,36.19774808,99.6149491,69.90685309,79.88459971
11/05/18,183.8623823,79.2,36.0751717,99.25515281,69.90685309,79.95293513
10/05/18,183.571223,79.19,36.30146655,98.87590808,71.07684227,80.2606939
09/05/18,183.5899529,77.01,36.04688484,97.21306581,69.52660661,80.20682364
08/05/18,182.1290249,75.72,35.92430846,98.98287455,67.86912195,79.42819894
07/05/18,180.7992058,74.67,35.64143989,99.65384599,68.61011509,79.8147679
04/05/18,182.7939344,73.99,35.83001894,98.36052422,68.09336988,78.85757328
03/05/18,180.7523812,73.45,35.49057665,96.03643472,65.14889712,78.41513888
02/05/18,181.6795086,71.73,35.05684484,96.87271797,66.67963296,78.2954272
01/05/18,184.0675639,74.81,35.66972675,97.30058382,66.10438828,78.92291591
30/04/18,184.6388243,74.61,35.71687151,97.56313786,64.69065136,78.11835368
27/04/18,184.0956587,74.13,36.04688484,96.49347324,64.14465642,78.442074
26/04/18,182.8594889,76.03,36.47118769,97.0866509,64.68090145,75.71564056
25/04/18,181.6514138,74,38.63041778,98.36052422,63.19891517,72.83308313
24/04/18,180.284135,75.28,38.82842578,96.71713039,63.70591048,72.82909274
23/04/18,181.0707886,78.21,39.22444178,97.38810183,64.57365245,75.71065257
20/04/18,181.2674519,78.73,39.79017892,97.47561985,64.64190182,76.19099568
19/04/18,182.6815553,79.68,39.70531835,98.1076944,65.98738936,77.65846132
18/04/18,184.0301043,80.34,39.36587607,98.41886956,66.97213025,76.20845363
17/04/18,183.5524932,80.03,38.2909755,99.35239505,66.57238395,75.01083806
16/04/18,182.2226741,77.8,37.8949595,97.47561985,64.89539947,71.90182605
13/04/18,176.9127627,77.27,37.62151988,97.58258631,64.2324056,71.36761269
12/04/18,176.8284784,77.46,38.21554388,97.62148321,65.53889351,72.2509851
11/04/18,172.9233054,76.5,37.55551722,98.02017639,64.20315588,71.18106199
10/04/18,171.8931639,76.79,37.32922236,98.57445714,64.85639983,71.63846036
09/04/18,172.6985473,75.19,36.65976674,96.95051176,64.1251566,70.13508121
06/04/18,172.2771257,73.86,36.85777474,97.58258631,62.94541751,70.09268333
05/04/18,174.4216931,76.95,37.74409626,99.29404971,64.86614974,72.41309467
04/04/18,173.7380537,74.78,37.51780141,98.16603974,64.61265209,70.35904181
03/04/18,171.0128611,74.56,37.34808026,96.67823349,63.84240921,69.4352667
02/04/18,171.14397,75,37.11235645,95.93919248,63.46216273,68.4346766
29/03/18,176.4632464,75.87,37.94210426,97.67010433,65.77289135,72.19312446
28/03/18,171.9493534,75.06,37.81952788,95.8225018,64.32015479,71.399037
27/03/18,171.518567,76.31,37.92324636,96.61988815,64.30075496,74.67265257
26/03/18,175.3300907,78.95,38.66813359,97.87431303,67.9770238,77.60608746
23/03/18,169.3552697,76.44,37.44236979,95.8225018,65.99824057,74.59833157
22/03/18,171.0409559,78.56,38.26268864,97.82569191,67.66662643,77.06040173
21/03/18,174.2531245,81.04,39.29044445,99.01204722,69.46111122,78.90296396
20/03/18,175.4518347,80.86,39.56388407,98.5550087,69.22831319,79.13490533
19/03/18,172.4550593,80.3,39.68646045,98.68142361,68.91791582,77.06090053
16/03/18,174.0658261,82.16,40.03533168,100.0330907,69.52901064,78.39518693
15/03/18,173.7286888,82.57,40.15790806,100.392887,71.17799666,78.9259087
14/03/18,172.9045756,83.31,40.38420292,101.0346858,71.99278976,79.35886593
13/03/18,175.5548488,80.2,40.37477397,100.869374,73.6514757,79.21820471
12/03/18,177.3435491,80.6,41.39310082,102.2696622,74.55356805,79.72747814
09/03/18,176.6037202,80.71,41.30824025,101.8417964,75.87275687,78.75482076
08/03/18,173.8972574,79.87,41.18566387,101.1611007,74.50506846,77.406568
07/03/18,175.4611996,79.52,41.42138768,100.7332348,71.84729099,77.06439212
06/03/18,179.3008181,79.23,40.67650044,102.0460051,71.70179222,76.69727631
05/03/18,179.3195479,79.07,40.72364521,100.5581988,72.84638252,75.9974618
02/03/18,177.3060895,78.87,40.49735035,100.1497814,71.78909148,74.83226814
01/03/18,177.0251418,78.64,39.85618159,99.74136401,69.84910793,74.49308506
28/02/18,178.7763824,79.41,40.41248978,100.3150932,70.93549872,75.4408025
27/02/18,178.0271885,79.46,40.6859294,101.9779355,70.43110299,75.41735896
26/02/18,180.5650827,79.35,41.32709816,106.7817021,70.96459847,75.91466122
23/02/18,177.7556058,79.69,41.18566387,104.2923008,69.90730743,74.81979817
22/02/18,174.7401005,77.7,40.38420292,102.3377318,67.40472865,74.08855935
21/02/18,173.953447,76.51,40.65764254,102.1529715,68.11282264,73.96785007
20/02/18,176.1729338,77.06,40.91222425,103.0573243,68.71421755,73.24110043
16/02/18,179.3944673,78.37,40.86507949,103.5921566,68.08372289,72.26046228
15/02/18,179.3195479,78.295,40.55392406,102.2793864,69.82970809,72.91239212
14/02/18,174.9948813,77.27,40.01647378,101.7153814,67.55992733,72.37817876
13/02/18,172.0059108,74.97,39.74303416,101.2486187,65.98854065,70.55556848
12/02/18,169.1196862,75.28,39.90332635,100.5387504,66.26983827,69.14496588
09/02/18,168.802108,74.75,39.2810155,100.2470236,65.06704846,66.81906776
08/02/18,166.8312556,72.32,38.67756255,98.5550087,63.85455874,67.36275829
07/02/18,171.1092196,75.59,39.9127553,101.870969,67.37562889,70.66879577
06/02/18,172.8091966,75.68,40.34648711,103.2420846,67.60842692,71.96866506
05/02/18,170.7169173,74.705,39.95047111,101.8126237,65.94004106,69.33301297
02/02/18,178.3948352,76.57,41.77025892,105.7023132,69.27681278,71.3257136
01/02/18,180.7112873,78.4,43.55233091,107.4429493,71.14889691,69.33301297
31/01/18,182.0189619,85.32,38.26268864,105.6731406,71.9054905,72.37019798
30/01/18,184.8584839,83.78,38.0929675,107.0734288,69.46111122,71.71826814
29/01/18,185.2414457,84.31,38.47012559,108.4639928,70.27590431,70.71368765
26/01/18,185.7925371,85.45,38.55498616,109.0960673,70.34380373,69.93406535
25/01/18,184.895846,84.34,37.73466731,107.5012946,68.69481771,68.7319606
24/01/18,181.4305083,83.71,37.54608826,107.4526735,67.9770238,67.71241615
23/01/18,180.6645846,84.21,37.4989435,107.3651555,69.40291171,67.96331187
22/01/18,181.5612758,83.98,37.31979341,108.0361269,69.16041376,66.20604421
19/01/18,179.6091044,83.84,36.23546389,107.5401915,68.45231977,64.57347621
18/01/18,178.8805429,82.94,36.52776141,107.3748797,67.7054261,64.51062758
17/01/18,179.6091044,82.47,35.82058998,108.8821344,68.24862149,64.59442576
16/01/18,178.899224,80.42,35.52829246,107.6374338,66.64813506,65.08624123
12/01/18,179.1887805,80.54,35.84887684,109.3683456,68.24862149,65.10320038
11/01/18,176.8910094,79.75,35.65086884,107.9291605,67.1622307,63.68062662
10/01/18,173.1921584,79.37,35.54715036,106.4510785,64.82455052,62.56581163
09/01/18,174.0047848,79.19,37.27264864,106.908117,64.20375578,62.48450745
08/01/18,176.0503615,79.05,37.52723036,106.9859108,64.63055216,62.19370783
05/01/18,175.3685026,78.7,37.42351188,108.5417866,64.3783543,61.30933782
04/01/18,176.6294745,76.73,36.36746922,109.1349642,62.71966836,60.33418645
03/01/18,178.0118733,76.75,36.98035112,109.1835854,63.35016301,60.06533397
02/01/18,175.9009129,73.84,35.88659265,108.7168226,62.38017124,59.30765882
29/12/17,173.8459957,73.62,35.58486617,104.5451306,61.41987938,58.33300625
28/12/17,174.3130224,74.17,35.75458732,104.7979604,61.49747872,59.16250841
27/12/17,174.0141253,74.59,35.46228979,104.6715455,61.43927921,58.97096973
26/12/17,174.2476386,74.27,35.77344522,105.1383082,61.54597831,58.69663047
22/12/17,174.3223629,73.89,35.60372408,105.6731406,62.57416959,58.2776396
21/12/17,174.481152,74.02,35.65086884,106.5483207,63.12706491,58.59687074
20/12/17,175.1443298,74,35.76401627,106.6650114,62.44807066,58.73952715
19/12/17,175.9102535,74.5,35.64143989,108.7265468,62.95246639,59.22635464
18/12/17,179.6277855,75.32,35.99974008,107.9680574,64.02915726,59.38597021
15/12/17,180.0200879,75.65,36.17889017,108.2014388,64.72755134,58.81534455
14/12/17,174.2289576,74.26,35.45286084,107.5207431,63.07856532,58.5719308
13/12/17,175.8635508,74.09,35.26428179,104.6423728,62.66146885,58.06664777
12/12/17,175.8822319,73.62,35.3019976,104.4673368,62.4674705,58.11403364
11/12/17,176.4053017,73.29,35.37742922,103.8838834,61.27438061,58.30557232
08/12/17,175.6673996,72.91,35.5000056,101.3555852,60.55658669,57.96040365
07/12/17,173.92072,73.69,34.74568941,101.5388683,59.72239377,57.85016915
06/12/17,174.8734543,73.14,34.72683151,101.731798,58.92700051,57.47906295
05/12/17,175.4338863,71.2,34.70797361,103.4295788,57.76301037,56.941358
04/12/17,177.059139,70.97,33.66135989,106.3235233,56.84151818,56.56127343
01/12/17,172.921283,75.3,33.18991228,101.5292218,60.10069056,57.9778616
30/11/17,172.2674457,75.73,32.6901778,101.1144231,60.52748694,58.69613167
29/11/17,165.8224781,73.25,32.41673818,101.5195754,60.14919015,57.92399135
28/11/17,162.1983514,77.79,33.47278085,99.75426917,63.99035759,59.5366074
27/11/17,161.226936,77.84,33.93479951,99.1561873,63.76725948,59.6478395
24/11/17,160.3022232,78.57,33.79336523,99.01149007,64.04855709,59.15752042
22/11/17,161.105509,77.57,33.88765475,99.10795489,63.18526441,57.66910524
21/11/17,161.9835191,77.77,33.90651266,99.35876341,62.56446967,56.83760788
20/11/17,160.9186984,76.01,33.5010677,99.11760137,62.01157436,56.18019125
17/11/17,159.7044291,76.38,33.54821247,99.78320862,62.17647296,56.35826237
16/11/17,159.7044291,77.7,33.58592828,99.93755233,62.20557272,56.72787218
15/11/17,157.3947313,73.43,33.2842018,100.0243707,61.00278291,56.1991456
14/11/17,159.6671759,74.49,33.20877018,99.52275361,62.10857354,56.70542624
13/11/17,159.6858025,74.03,33.80279418,101.0372513,61.71087691,56.32284767
10/11/17,159.5926696,73.99,33.91594161,101.0758372,61.10948201,56.13230658
09/11/17,157.4971776,74.1,33.65193094,99.05007599,61.41017946,56.32085247
08/11/17,157.4412978,74.77,34.89655265,97.60310371,62.61296926,56.50790197
07/11/17,154.8615143,74.41,35.27371075,98.01790243,59.13069878,56.02356848
06/11/17,153.7159787,74.74,35.23599494,97.08219369,59.04339952,55.89837001
03/11/17,155.0105271,73.39,35.35857132,95.15289731,61.30348036,55.44645843
02/11/17,153.6228457,72.25,35.26428179,94.87314934,63.48596186,54.57954637
01/11/17,151.5180404,72.38,35.39628713,95.52911011,63.36956285,55.0514099
31/10/17,150.0185995,72.56,35.49057665,94.35223932,63.52476153,55.13121768
30/10/17,149.2269692,71.15,34.8871237,94.5741084,63.3404631,55.40904853
27/10/17,151.2293282,71.06,34.69854465,94.83456341,62.21527263,54.91523787
26/10/17,151.3038346,71.34,34.79283418,95.07572546,60.19768974,48.50467756
25/10/17,151.0430623,71.02,34.58539722,94.32329987,59.95519179,48.52861989
24/10/17,151.1455085,70.21,34.64197094,94.81527045,60.84758423,48.67776069
23/10/17,150.9126761,69.8,34.72683151,95.2107762,59.61569467,48.19891398
20/10/17,149.7298873,70.97,35.46228979,95.88602994,60.75058505,49.02741855
19/10/17,147.5785155,67.25,35.16056332,95.50981714,60.12979031,49.21197405
18/10/17,146.7310054,67.26,35.80173208,94.77668452,59.65449434,49.73022585
17/10/17,147.5040091,66.67,35.34914237,94.88279582,59.80969303,50.33526862
16/10/17,147.9044809,67.31,35.61315303,94.66092674,59.63509451,50.1961038
13/10/17,148.8730639,68.66,36.16003227,93.9374406,59.24709779,50.02651225
12/10/17,146.4236666,68.86,35.91487951,93.50334891,60.18798982,49.92625372
11/10/17,147.0290309,67.78,36.12231646,95.06607898,59.51869549,49.63046612
10/10/17,146.0977012,66.04,36.62205093,96.05966661,59.60599475,49.24140317
09/10/17,143.9928959,66.23,36.76348522,96.05002013,59.34409697,49.43044786
06/10/17,146.3025937,66.05,36.59376408,96.53234422,61.35197995,49.36011725
05/10/17,155.5972648,65.82,36.76348522,96.57093015,61.19678127,48.92466603
04/10/17,153.8649915,64.01,36.45232979,96.99537535,60.75058505,48.1565161
03/10/17,153.7439186,64.22,36.49947455,97.22689092,61.54597831,47.74001922
02/10/17,154.4982957,64.18,36.51833246,96.3297681,61.4877788,47.84426814
29/09/17,153.0081681,64.03,36.26375074,95.08537194,62.57416959,47.95200865
28/09/17,152.6449495,63.93,35.57543722,94.58375488,61.63327757,47.70510332
27/09/17,153.1292409,63.33,35.8771637,95.73168623,61.19678127,47.42926766
26/09/17,152.8032755,62.94,35.68858465,95.14325083,59.9066922,46.81724171
25/09/17,151.1827617,63.5,35.62258198,96.05002013,60.27528908,46.87659875
22/09/17,150.2141788,65.08,36.10345855,95.11431139,61.98247461,47.64025949
21/09/17,150.3911314,64.63,36.06574274,95.39405936,62.18617288,48.11661221
20/09/17,151.6670532,64.74,36.33918236,95.70274678,63.04946556,48.54358385
19/09/17,150.4656378,63.83,36.38632712,94.95032119,62.38017124,48.3764863
18/09/17,149.8602735,62.92,36.19774808,94.63198729,62.27347214,48.59246612
15/09/17,151.1548218,62.5,36.20717703,95.03713953,63.04946556,49.22095243
14/09/17,151.2200149,62.24,36.12231646,94.43905765,63.21436417,49.4913013
13/09/17,151.7974394,62.04,36.08460065,95.32653399,63.43746227,49.8599135
12/09/17,149.0500166,62.56,35.99974008,94.42941117,64.1067566,49.01095819
11/09/17,146.5540528,62.64,35.91487951,93.65769262,64.17465603,48.78051321
08/09/17,146.5074863,61.13,35.63201094,93.63839966,62.98156614,48.17896204
07/09/17,148.3422059,62,35.83944789,93.62875317,63.85455874,48.85583181
06/09/17,147.9510474,61.24,34.66082884,97.91179113,62.07947379,48.27373378
05/09/17,148.2118198,61.27,34.02908904,98.00825595,63.09796515,48.14753772
01/09/17,147.373623,61.46,34.2742418,97.91179113,63.16586458,48.79497838
31/08/17,145.9766283,61.68,34.06680485,97.62239668,63.59266096,48.91219606
30/08/17,143.8345698,61.77,33.65193094,99.23335915,63.70905997,48.26325901
29/08/17,143.0149996,61.01,33.18991228,98.94396469,61.57507806,47.58838443
28/08/17,142.0743566,60.53,32.82218313,98.93431821,60.86698406,47.18735031
25/08/17,141.9812236,59.97,32.69960675,98.78962098,60.70208546,47.14944161
24/08/17,140.9381342,60,32.8881858,97.9310841,61.52657847,47.50807785
23/08/17,148.4260256,60.05,32.89761475,97.91179113,62.0891737,47.7849111
22/08/17,147.8020347,60.84,32.82218313,99.13689433,62.33167165,48.2288419
21/08/17,146.2839671,59.4,32.28473285,97.59345723,59.92609204,47.54997693
18/08/17,146.2932804,59.44,32.79389628,97.14007258,60.14919015,47.80835464
17/08/17,147.6809618,59.29,32.85989894,97.79603335,59.52839541,47.91310235
16/08/17,148.7892442,60.29,33.34077551,98.58704486,61.00278291,48.79148679
15/08/17,145.6511708,59.69,33.23705704,97.92143761,60.11039048,49.01893897
14/08/17,146.6074476,59.06,33.18991228,97.81532631,60.03279113,49.0468717
11/08/17,145.4376333,58.04,33.04847799,98.38446874,58.91730059,48.28321096
10/08/17,145.428349,58.02,32.99190428,97.7670939,58.40320495,47.73104085
09/08/17,145.6326023,59.67,34.01966008,99.19477322,59.53809533,48.98252667
08/08/17,146.4588998,59.48,34.28367075,103.1980632,59.48959574,49.37308602
07/08/17,145.7161605,59.62,34.04794694,102.5903348,60.63418604,49.49429409
04/08/17,145.2426642,58.86,33.58592828,103.8829634,60.14919015,49.26035752
03/08/17,146.6074476,58.42,33.67078885,105.2624103,62.05037403,49.22743681
02/08/17,149.7362368,59.12,33.84993894,104.8283186,59.60599475,49.6748592
01/08/17,148.2878952,59.34,33.85936789,106.6997361,60.52748694,49.68982316
31/07/17,147.1645021,58.55,33.68964675,106.0437754,59.92609204,49.27033349
28/07/17,141.9467587,59.2,33.88765475,106.0727148,59.60599475,50.87945795
27/07/17,141.6032418,60.15,34.10452065,106.1113007,59.33439705,52.17433926
26/07/17,141.2040194,58.79,34.92483951,103.1594773,60.76028497,52.51352235
25/07/17,142.2067174,58.26,34.24595494,102.6578602,59.12099886,51.86857568
24/07/17,140.1920372,58.58,34.30252865,103.2173562,59.59629483,51.82268621
21/07/17,139.6721197,58.67,34.51939456,103.3041745,59.10159903,51.1602816
20/07/17,140.1827529,59.09,35.05684484,103.5646295,59.24709779,51.31141759
19/07/17,140.4148589,58.35,34.96255532,103.0437195,59.48959574,51.22013743
18/07/17,140.6562492,58.96,34.69854465,102.0115459,59.48959574,51.09942816
17/07/17,141.9003375,57.58,34.93426846,101.0854837,58.68450256,50.3806593
14/07/17,142.0488853,57.16,34.96255532,101.3748781,58.92700051,49.97014801
13/07/17,142.6059398,57.9,34.41567608,100.6031596,58.68450256,49.91128976
12/07/17,140.8883552,56.55,33.97251532,100.6899779,59.18889829,50.20458337
11/07/17,140.2941638,54.76,33.18048332,100.1690679,56.24012328,49.58707064
10/07/17,140.1920372,54.94,33.03904904,99.92790585,56.75421892,49.70378952
07/07/17,143.0794361,53.97,32.2753039,99.66745083,56.34682238,48.82041711
06/07/17,145.8461399,53.47,32.08672485,99.69639028,54.92093446,48.14105334
05/07/17,146.7095743,54.61,32.73732256,101.1325238,55.44473002,48.4533013
03/07/17,147.4523135,52.87,32.62417514,102.8846067,54.57173742,47.56843248
30/06/17,148.4828643,53.67,32.92590161,101.7261257,55.84242665,48.28370975
29/06/17,147.3223342,53.42,32.53931456,101.2091176,55.85212657,48.67925709
28/06/17,148.705686,54.39,33.29363075,102.3101533,57.04521646,49.39752715
27/06/17,147.8608201,52.73,32.91647266,100.9218909,56.54082073,48.72165497
26/06/17,148.7335388,53.74,33.0861938,101.0750785,58.41290487,49.57958866
23/06/17,145.8832768,54.33,33.53878351,99.91659742,58.62630306,50.06641615
22/06/17,148.3528849,53.87,33.11448066,99.78255829,59.32469714,49.94470927
21/06/17,151.4723898,53.54,32.96361742,100.3378633,58.85910108,49.99109755
20/06/17,151.2402838,52.52,32.93533056,99.51448003,58.34500544,49.51025565
19/06/17,152.5772145,52.93,32.90704371,100.883594,58.50990404,49.6389457
16/06/17,155.1489492,51.84,32.02072219,101.0176331,57.03551654,49.2668419
15/06/17,167.1720411,52.29,32.14329857,101.4676216,57.14221564,48.09266987
14/06/17,168.6668039,51.9,32.52988561,101.6208092,56.69601942,48.70619222
13/06/17,167.589832,52.06,32.4921698,102.0229266,56.16252394,48.92167323
12/06/17,166.782103,52.16,32.19987228,102.4824893,55.05673331,48.12958097
09/06/17,167.4691368,53.4,32.94475952,101.1229496,56.28862287,48.79797117
08/06/17,168.4254137,54.39,34.0762338,99.87830053,58.73300215,50.39213167
07/06/17,169.1588687,53.85,33.72736256,101.4101763,58.71360232,50.38215569
06/06/17,168.4625506,53.4,33.44449399,101.0080589,58.04430799,50.02950505
05/06/17,169.0474578,53.8,33.51992561,101.9846297,58.00550832,50.44550312
02/06/17,168.0169071,53.52,33.3030597,102.6165285,57.86000955,50.21555694
01/06/17,167.7012429,53.16,32.80332523,103.6026735,57.77271029,49.67785199
31/05/17,167.5155581,52.21,32.34130657,103.3441695,56.82211835,49.61151177
30/05/17,166.1136377,51.06,32.64303304,103.7271384,56.82211835,49.71526189
26/05/17,165.1295081,51.19,32.90704371,103.794158,56.53112082,49.66937242
25/05/17,162.2235408,50.93,33.20877018,102.7026965,57.44291309,49.54966074
24/05/17,160.6266513,51.05,32.83161209,103.1239623,56.75421892,48.89972609
23/05/17,160.1253023,50.13,32.63360409,102.4633409,56.06552476,48.46028448
22/05/17,160.0603126,49.77,31.92643266,103.0473685,55.40593035,48.416889
19/05/17,159.3547103,49.39,31.8981458,102.9420521,54.20314055,47.87669005
18/05/17,158.5005602,49.11,31.80385628,102.1378173,53.49504655,47.80935223
17/05/17,157.0429343,49.05,31.662422,101.783571,52.60265412,47.12450168
16/05/17,158.7605189,50.34,32.82218313,103.3824664,55.07613315,48.18744161
15/05/17,159.2897206,49.77,32.22815914,104.4835021,54.71723619,47.7834147
12/05/17,158.649108,49.37,32.12444066,105.0196586,54.32923948,47.95200865
11/05/17,159.0019092,49.7,32.17158542,104.9143421,54.07704162,47.2671581
10/05/17,159.0854673,49.79,31.94529057,104.9909359,54.30983964,47.33349832
09/05/17,159.8538173,49.22,31.79442733,107.2983238,52.98095091,47.5265334
08/05/17,159.8167884,49.17,31.34183762,106.6759993,52.36985609,47.33798751
05/05/17,160.3149926,49.3,31.58699038,107.22173,52.2146574,46.59527631
04/05/17,162.3167058,48.91,31.59641933,106.4366437,51.50656341,46.76387025
03/05/17,159.9769254,49.02,31.36069552,106.8674838,51.25436554,46.93844978
02/05/17,158.8826555,49.05,31.59641933,109.5003952,51.43866398,47.23323979
01/05/17,158.2332108,47.54,31.40784028,109.8450673,51.1185667,47.29758481
28/04/17,157.9307296,47.72,31.50212981,110.6780247,50.6820704,46.13837674
27/04/17,157.8684541,47.15,31.17211647,110.9078061,50.35227319,45.80867083
26/04/17,157.2901814,44.41,31.12497171,110.6588763,49.81877771,45.35526285
25/04/17,153.624822,44.71,30.93639266,110.2759074,49.81877771,45.27196348
24/04/17,153.3134443,44.27,30.21979229,108.8589223,49.35318166,45.26148871
21/04/17,151.9255898,43.81,30.34236867,109.5674148,48.37348996,44.8185555
20/04/17,151.3740066,43.69,30.672382,109.9025126,48.45108931,44.99463143
19/04/17,151.293938,43.3,31.92171819,108.8876449,47.86909424,44.85197501
18/04/17,151.3562136,43.09,32.0772959,109.3280592,47.69449572,45.0804248
17/04/17,150.9736639,43.1,32.4733119,108.935516,47.33559876,44.99113984
13/04/17,150.2085646,42.55,32.36959342,108.3802111,46.96700189,44.12722057
12/04/17,151.3917996,42.49,32.31301971,108.2270235,47.18040008,44.70383181
11/04/17,151.8010387,42.69,32.04900904,108.2557462,47.60719646,45.00959539
